Customer_ID,Customer_Age,Age_Group,Gender,City,Region,Customer_Segment
CUST-7563,19,18-25,Female,Minneapolis,Midwest,B2B Enterprise
CUST-2504,43,36-50,Female,Miami,South,SMB
CUST-2141,53,51-65,Male,Philadelphia,North East,Consumer Budget
CUST-6165,45,36-50,Male,Atlanta,South,SMB
CUST-8002,22,18-25,Female,Seattle,West,Consumer Premium
CUST-3545,42,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-5956,31,26-35,Male,Seattle,West,Consumer Premium
CUST-9435,22,18-25,Female,San Francisco,West,SMB
CUST-3837,24,18-25,Female,Dallas,South,Consumer Budget
CUST-8328,43,36-50,Non-Binary,Los Angeles,West,SMB
CUST-4384,53,51-65,Female,Detroit,Midwest,SMB
CUST-9544,40,36-50,Male,New York,North East,Consumer Budget
CUST-2003,67,65+,Female,San Francisco,West,Consumer Budget
CUST-7639,31,26-35,Female,Los Angeles,West,Consumer Budget
CUST-6906,41,36-50,Male,Miami,South,Consumer Premium
CUST-7084,27,26-35,Male,New York,North East,B2B Enterprise
CUST-2154,49,36-50,Female,Detroit,Midwest,Consumer Budget
CUST-4287,55,51-65,Male,San Francisco,West,SMB
CUST-4479,37,36-50,Male,New York,North East,SMB
CUST-5200,26,26-35,Male,Atlanta,South,Consumer Premium
CUST-7022,43,36-50,Male,Seattle,West,SMB
CUST-3457,45,36-50,Male,Dallas,South,B2B Enterprise
CUST-3390,41,36-50,Female,Dallas,South,B2B Enterprise
CUST-4569,49,36-50,Female,San Francisco,West,SMB
CUST-7433,28,26-35,Male,Los Angeles,West,SMB
CUST-9219,29,26-35,Male,San Francisco,West,SMB
CUST-5785,49,36-50,Male,Chicago,Midwest,B2B Enterprise
CUST-6687,46,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-8907,41,36-50,Female,Dallas,South,SMB
CUST-1146,25,18-25,Female,Philadelphia,North East,Consumer Budget
CUST-5076,37,36-50,Male,Philadelphia,North East,SMB
CUST-3422,38,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-9819,45,36-50,Male,New York,North East,B2B Enterprise
CUST-6471,69,65+,Male,New York,North East,SMB
CUST-7535,35,26-35,Male,Los Angeles,West,SMB
CUST-2539,18,18-25,Female,Chicago,Midwest,SMB
CUST-1484,30,26-35,Female,Boston,North East,SMB
CUST-8679,25,18-25,Female,Seattle,West,SMB
CUST-4689,23,18-25,Male,Philadelphia,North East,Consumer Budget
CUST-3931,51,51-65,Male,Los Angeles,West,Consumer Budget
CUST-3498,37,36-50,Male,Minneapolis,Midwest,Consumer Budget
CUST-9426,44,36-50,Female,Boston,North East,Consumer Budget
CUST-4282,36,36-50,Female,San Francisco,West,Consumer Premium
CUST-8315,40,36-50,Male,Chicago,Midwest,SMB
CUST-9831,54,51-65,Female,Minneapolis,Midwest,SMB
CUST-3431,49,36-50,Male,New York,North East,Consumer Budget
CUST-2190,36,36-50,Female,Miami,South,B2B Enterprise
CUST-6377,34,26-35,Female,San Francisco,West,Consumer Budget
CUST-1794,18,18-25,Female,Philadelphia,North East,Consumer Budget
CUST-4579,35,26-35,Female,Seattle,West,SMB
CUST-7974,33,26-35,Male,Seattle,West,Consumer Premium
CUST-3737,37,36-50,Female,New York,North East,Consumer Budget
CUST-4326,62,51-65,Male,Dallas,South,SMB
CUST-3172,18,18-25,Female,Detroit,Midwest,Consumer Budget
CUST-7191,32,26-35,Female,Minneapolis,Midwest,Consumer Budget
CUST-3523,25,18-25,Female,Detroit,Midwest,SMB
CUST-2292,35,26-35,Male,Miami,South,Consumer Budget
CUST-8190,18,18-25,Female,Detroit,Midwest,B2B Enterprise
CUST-6885,50,36-50,Female,Atlanta,South,Consumer Budget
CUST-1727,65,51-65,Female,Atlanta,South,SMB
CUST-7478,45,36-50,Female,Atlanta,South,SMB
CUST-5977,33,26-35,Female,San Francisco,West,SMB
CUST-2634,28,26-35,Female,Chicago,Midwest,Consumer Premium
CUST-1765,34,26-35,Non-Binary,San Francisco,West,Consumer Budget
CUST-3148,47,36-50,Male,Chicago,Midwest,SMB
CUST-2821,19,18-25,Male,Atlanta,South,B2B Enterprise
CUST-4825,41,36-50,Male,Los Angeles,West,Consumer Premium
CUST-9674,33,26-35,Male,Chicago,Midwest,B2B Enterprise
CUST-4548,54,51-65,Female,Detroit,Midwest,Consumer Budget
CUST-5533,32,26-35,Female,Los Angeles,West,B2B Enterprise
CUST-6703,18,18-25,Female,Philadelphia,North East,Consumer Budget
CUST-3322,47,36-50,Female,Detroit,Midwest,Consumer Budget
CUST-6391,31,26-35,Other,San Francisco,West,Consumer Budget
CUST-3114,48,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-6676,42,36-50,Male,Seattle,West,B2B Enterprise
CUST-8787,32,26-35,Female,Dallas,South,B2B Enterprise
CUST-3496,44,36-50,Male,Boston,North East,B2B Enterprise
CUST-6069,45,36-50,Male,Dallas,South,Consumer Premium
CUST-3119,47,36-50,Male,Seattle,West,B2B Enterprise
CUST-8952,37,36-50,Male,Los Angeles,West,Consumer Budget
CUST-6785,58,51-65,Male,San Francisco,West,SMB
CUST-9000,30,26-35,Male,Atlanta,South,Consumer Budget
CUST-7387,47,36-50,Non-Binary,Boston,North East,SMB
CUST-5176,47,36-50,Male,Chicago,Midwest,Consumer Budget
CUST-8052,31,26-35,Female,Philadelphia,North East,SMB
CUST-2848,43,36-50,Male,Miami,South,SMB
CUST-9567,34,26-35,Male,Los Angeles,West,Consumer Budget
CUST-4337,44,36-50,Male,New York,North East,Consumer Premium
CUST-3725,27,26-35,Male,Detroit,Midwest,SMB
CUST-6540,18,18-25,Male,Boston,North East,SMB
CUST-5256,27,26-35,Non-Binary,San Francisco,West,SMB
CUST-4086,52,51-65,Female,Chicago,Midwest,SMB
CUST-3609,53,51-65,Male,San Francisco,West,B2B Enterprise
CUST-8147,40,36-50,Male,Chicago,Midwest,Consumer Premium
CUST-5712,66,65+,Other,Los Angeles,West,SMB
CUST-5990,44,36-50,Male,San Francisco,West,Consumer Budget
CUST-7423,35,26-35,Male,Miami,South,Consumer Budget
CUST-7145,54,51-65,Male,Los Angeles,West,SMB
CUST-5335,47,36-50,Female,Miami,South,SMB
CUST-6508,29,26-35,Male,Seattle,West,B2B Enterprise
CUST-3191,58,51-65,Male,Chicago,Midwest,SMB
CUST-7216,56,51-65,Male,Chicago,Midwest,Consumer Premium
CUST-5736,41,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-3623,38,36-50,Male,Seattle,West,SMB
CUST-3391,45,36-50,Female,Detroit,Midwest,Consumer Budget
CUST-7601,18,18-25,Male,Miami,South,SMB
CUST-2272,62,51-65,Male,Boston,North East,SMB
CUST-9993,59,51-65,Female,Seattle,West,Consumer Premium
CUST-3872,60,51-65,Male,Atlanta,South,Consumer Budget
CUST-4365,47,36-50,Male,Dallas,South,Consumer Premium
CUST-9476,42,36-50,Male,Miami,South,SMB
CUST-7669,41,36-50,Non-Binary,Boston,North East,Consumer Premium
CUST-9325,43,36-50,Female,Seattle,West,SMB
CUST-8236,49,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-3666,38,36-50,Male,Dallas,South,Consumer Budget
CUST-1629,66,65+,Female,Dallas,South,SMB
CUST-2216,43,36-50,Female,Los Angeles,West,Consumer Budget
CUST-7039,18,18-25,Female,Dallas,South,Consumer Budget
CUST-9566,38,36-50,Female,Seattle,West,SMB
CUST-1692,45,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-4639,53,51-65,Female,Miami,South,SMB
CUST-7310,26,26-35,Non-Binary,Miami,South,SMB
CUST-4144,42,36-50,Male,San Francisco,West,Consumer Budget
CUST-9376,52,51-65,Male,Detroit,Midwest,Consumer Budget
CUST-4177,34,26-35,Male,Atlanta,South,B2B Enterprise
CUST-1160,39,36-50,Female,Dallas,South,Consumer Premium
CUST-5322,45,36-50,Male,Minneapolis,Midwest,SMB
CUST-7211,33,26-35,Male,Atlanta,South,B2B Enterprise
CUST-8025,51,51-65,Female,New York,North East,SMB
CUST-4422,19,18-25,Female,Minneapolis,Midwest,Consumer Budget
CUST-1487,47,36-50,Female,Dallas,South,Consumer Premium
CUST-4413,19,18-25,Male,Dallas,South,Consumer Premium
CUST-8094,44,36-50,Female,Philadelphia,North East,SMB
CUST-3414,61,51-65,Male,Philadelphia,North East,B2B Enterprise
CUST-5891,26,26-35,Male,Boston,North East,B2B Enterprise
CUST-3790,48,36-50,Male,Miami,South,B2B Enterprise
CUST-8489,39,36-50,Male,Los Angeles,West,Consumer Budget
CUST-4880,45,36-50,Male,Miami,South,SMB
CUST-3566,18,18-25,Female,Boston,North East,Consumer Premium
CUST-5822,40,36-50,Female,Dallas,South,B2B Enterprise
CUST-2301,36,36-50,Male,San Francisco,West,Consumer Premium
CUST-1793,43,36-50,Male,Detroit,Midwest,Consumer Budget
CUST-6983,41,36-50,Male,Dallas,South,B2B Enterprise
CUST-5682,18,18-25,Female,Chicago,Midwest,Consumer Budget
CUST-8035,43,36-50,Male,Seattle,West,Consumer Budget
CUST-8368,42,36-50,Female,Detroit,Midwest,SMB
CUST-8122,35,26-35,Non-Binary,Seattle,West,B2B Enterprise
CUST-4611,18,18-25,Female,Miami,South,Consumer Budget
CUST-6468,42,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-1797,43,36-50,Female,Miami,South,Consumer Premium
CUST-2942,41,36-50,Female,Boston,North East,SMB
CUST-9679,37,36-50,Female,Minneapolis,Midwest,SMB
CUST-2890,33,26-35,Male,Detroit,Midwest,Consumer Budget
CUST-3830,53,51-65,Male,Minneapolis,Midwest,Consumer Budget
CUST-5928,33,26-35,Female,Atlanta,South,SMB
CUST-7264,26,26-35,Female,San Francisco,West,SMB
CUST-3986,45,36-50,Male,Seattle,West,Consumer Budget
CUST-4553,39,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-6267,24,18-25,Male,Detroit,Midwest,Consumer Premium
CUST-2674,43,36-50,Female,Minneapolis,Midwest,Consumer Premium
CUST-7837,41,36-50,Male,Miami,South,Consumer Budget
CUST-7078,35,26-35,Male,New York,North East,B2B Enterprise
CUST-4137,39,36-50,Other,Atlanta,South,Consumer Budget
CUST-5006,29,26-35,Female,Detroit,Midwest,Consumer Premium
CUST-3007,44,36-50,Male,Dallas,South,SMB
CUST-2915,35,26-35,Male,Los Angeles,West,Consumer Premium
CUST-3809,42,36-50,Female,Boston,North East,Consumer Premium
CUST-5182,35,26-35,Female,Los Angeles,West,Consumer Budget
CUST-9640,56,51-65,Female,Miami,South,SMB
CUST-5477,42,36-50,Female,Atlanta,South,Consumer Premium
CUST-2836,46,36-50,Male,Los Angeles,West,SMB
CUST-2385,52,51-65,Non-Binary,Minneapolis,Midwest,SMB
CUST-3724,39,36-50,Male,Seattle,West,B2B Enterprise
CUST-1473,38,36-50,Female,Philadelphia,North East,B2B Enterprise
CUST-5239,37,36-50,Female,Dallas,South,Consumer Budget
CUST-5407,69,65+,Male,Los Angeles,West,B2B Enterprise
CUST-8995,43,36-50,Non-Binary,Dallas,South,Consumer Budget
CUST-3315,42,36-50,Female,San Francisco,West,Consumer Budget
CUST-7235,33,26-35,Female,San Francisco,West,Consumer Premium
CUST-3602,38,36-50,Male,Philadelphia,North East,B2B Enterprise
CUST-2551,48,36-50,Male,Miami,South,Consumer Premium
CUST-3320,37,36-50,Male,Seattle,West,B2B Enterprise
CUST-6356,37,36-50,Female,Los Angeles,West,Consumer Budget
CUST-5129,55,51-65,Female,Dallas,South,SMB
CUST-6396,30,26-35,Other,Seattle,West,B2B Enterprise
CUST-3252,18,18-25,Female,Philadelphia,North East,B2B Enterprise
CUST-6956,23,18-25,Male,New York,North East,Consumer Premium
CUST-3126,19,18-25,Male,Chicago,Midwest,SMB
CUST-9561,39,36-50,Female,Seattle,West,B2B Enterprise
CUST-4591,43,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-3700,30,26-35,Male,Miami,South,B2B Enterprise
CUST-6374,52,51-65,Male,Philadelphia,North East,SMB
CUST-4683,36,36-50,Other,Minneapolis,Midwest,Consumer Budget
CUST-6090,28,26-35,Male,New York,North East,SMB
CUST-6692,67,65+,Male,Dallas,South,B2B Enterprise
CUST-4039,41,36-50,Non-Binary,Minneapolis,Midwest,Consumer Premium
CUST-3212,39,36-50,Male,San Francisco,West,Consumer Budget
CUST-3622,29,26-35,Male,Philadelphia,North East,Consumer Budget
CUST-5358,28,26-35,Male,Dallas,South,Consumer Premium
CUST-3009,58,51-65,Female,Minneapolis,Midwest,Consumer Budget
CUST-1903,35,26-35,Female,New York,North East,SMB
CUST-9659,52,51-65,Female,Minneapolis,Midwest,Consumer Budget
CUST-6465,36,36-50,Female,Philadelphia,North East,SMB
CUST-5546,65,51-65,Female,Dallas,South,B2B Enterprise
CUST-3257,18,18-25,Female,Boston,North East,Consumer Premium
CUST-1191,33,26-35,Female,Philadelphia,North East,SMB
CUST-9066,26,26-35,Male,Chicago,Midwest,SMB
CUST-7479,20,18-25,Female,Detroit,Midwest,B2B Enterprise
CUST-2156,64,51-65,Female,San Francisco,West,Consumer Premium
CUST-2479,18,18-25,Male,Chicago,Midwest,SMB
CUST-5162,28,26-35,Male,Dallas,South,SMB
CUST-6399,56,51-65,Male,Detroit,Midwest,SMB
CUST-6244,26,26-35,Female,Seattle,West,Consumer Budget
CUST-7779,23,18-25,Female,Los Angeles,West,Consumer Premium
CUST-4696,20,18-25,Female,Philadelphia,North East,SMB
CUST-6663,48,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-1207,47,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-1307,30,26-35,Female,Seattle,West,SMB
CUST-8949,37,36-50,Female,New York,North East,SMB
CUST-3692,23,18-25,Female,Boston,North East,Consumer Premium
CUST-7418,45,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-8711,18,18-25,Male,Atlanta,South,Consumer Premium
CUST-6952,18,18-25,Male,New York,North East,SMB
CUST-1417,36,36-50,Male,Chicago,Midwest,SMB
CUST-5359,42,36-50,Male,Atlanta,South,SMB
CUST-7902,41,36-50,Female,Chicago,Midwest,SMB
CUST-7148,28,26-35,Male,San Francisco,West,B2B Enterprise
CUST-2839,18,18-25,Female,Detroit,Midwest,SMB
CUST-6811,35,26-35,Female,Miami,South,Consumer Budget
CUST-7262,24,18-25,Female,Minneapolis,Midwest,Consumer Premium
CUST-4152,20,18-25,Male,Los Angeles,West,Consumer Premium
CUST-1736,32,26-35,Female,Boston,North East,SMB
CUST-6354,43,36-50,Female,Miami,South,SMB
CUST-8962,44,36-50,Female,Los Angeles,West,B2B Enterprise
CUST-6052,46,36-50,Male,San Francisco,West,B2B Enterprise
CUST-1004,75,65+,Male,Miami,South,Consumer Premium
CUST-3787,47,36-50,Male,Seattle,West,SMB
CUST-1326,50,36-50,Female,Detroit,Midwest,SMB
CUST-2014,37,36-50,Male,Dallas,South,Consumer Premium
CUST-4705,43,36-50,Male,New York,North East,Consumer Premium
CUST-3650,26,26-35,Male,Boston,North East,Consumer Premium
CUST-6544,27,26-35,Male,New York,North East,Consumer Budget
CUST-6096,26,26-35,Male,Detroit,Midwest,Consumer Budget
CUST-5637,40,36-50,Male,Miami,South,B2B Enterprise
CUST-6914,40,36-50,Female,Minneapolis,Midwest,SMB
CUST-4562,45,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-1052,42,36-50,Female,Detroit,Midwest,Consumer Budget
CUST-5864,24,18-25,Male,Boston,North East,Consumer Premium
CUST-4990,41,36-50,Female,Los Angeles,West,Consumer Budget
CUST-2715,30,26-35,Female,Atlanta,South,Consumer Budget
CUST-3378,46,36-50,Male,Atlanta,South,B2B Enterprise
CUST-1172,32,26-35,Female,Miami,South,Consumer Premium
CUST-6281,18,18-25,Female,Chicago,Midwest,Consumer Premium
CUST-4408,27,26-35,Female,Atlanta,South,Consumer Budget
CUST-7644,21,18-25,Female,Los Angeles,West,Consumer Premium
CUST-1292,37,36-50,Female,Los Angeles,West,SMB
CUST-4552,18,18-25,Male,Detroit,Midwest,SMB
CUST-5531,46,36-50,Male,Seattle,West,SMB
CUST-7120,39,36-50,Female,Dallas,South,Consumer Budget
CUST-2696,23,18-25,Female,New York,North East,Consumer Premium
CUST-3735,24,18-25,Male,Boston,North East,SMB
CUST-6501,36,36-50,Male,Seattle,West,B2B Enterprise
CUST-3082,46,36-50,Female,Miami,South,SMB
CUST-1270,59,51-65,Female,Dallas,South,B2B Enterprise
CUST-9530,25,18-25,Female,Los Angeles,West,B2B Enterprise
CUST-1375,24,18-25,Female,Atlanta,South,Consumer Budget
CUST-9354,23,18-25,Female,Los Angeles,West,Consumer Budget
CUST-2724,28,26-35,Female,Philadelphia,North East,B2B Enterprise
CUST-5561,47,36-50,Male,New York,North East,Consumer Budget
CUST-2808,44,36-50,Male,Boston,North East,B2B Enterprise
CUST-4295,44,36-50,Other,Los Angeles,West,B2B Enterprise
CUST-3826,63,51-65,Female,Philadelphia,North East,B2B Enterprise
CUST-4640,50,36-50,Female,Seattle,West,Consumer Premium
CUST-6655,40,36-50,Male,Atlanta,South,Consumer Budget
CUST-2568,40,36-50,Female,Boston,North East,B2B Enterprise
CUST-5069,22,18-25,Male,Atlanta,South,Consumer Premium
CUST-3185,33,26-35,Female,Atlanta,South,B2B Enterprise
CUST-3988,47,36-50,Female,Los Angeles,West,Consumer Budget
CUST-3943,34,26-35,Male,Chicago,Midwest,B2B Enterprise
CUST-5866,21,18-25,Female,Detroit,Midwest,Consumer Budget
CUST-8636,18,18-25,Female,Detroit,Midwest,B2B Enterprise
CUST-1128,19,18-25,Female,Dallas,South,SMB
CUST-6756,26,26-35,Male,Miami,South,Consumer Premium
CUST-1670,18,18-25,Male,Seattle,West,SMB
CUST-3159,55,51-65,Male,Atlanta,South,SMB
CUST-4719,28,26-35,Female,Detroit,Midwest,Consumer Budget
CUST-1503,57,51-65,Female,Chicago,Midwest,Consumer Budget
CUST-4525,20,18-25,Female,Chicago,Midwest,SMB
CUST-9806,24,18-25,Male,Detroit,Midwest,Consumer Budget
CUST-3248,33,26-35,Female,Los Angeles,West,Consumer Premium
CUST-6012,47,36-50,Male,Minneapolis,Midwest,Consumer Budget
CUST-1430,35,26-35,Non-Binary,Minneapolis,Midwest,Consumer Premium
CUST-3755,36,36-50,Female,Detroit,Midwest,SMB
CUST-8498,39,36-50,Non-Binary,New York,North East,Consumer Budget
CUST-7054,25,18-25,Male,Chicago,Midwest,Consumer Premium
CUST-1496,34,26-35,Female,Detroit,Midwest,Consumer Premium
CUST-8287,25,18-25,Non-Binary,Seattle,West,Consumer Premium
CUST-5823,27,26-35,Male,Los Angeles,West,Consumer Premium
CUST-2364,33,26-35,Female,Philadelphia,North East,SMB
CUST-4361,25,18-25,Male,Chicago,Midwest,Consumer Budget
CUST-1546,34,26-35,Female,New York,North East,SMB
CUST-9123,35,26-35,Male,Seattle,West,SMB
CUST-8359,43,36-50,Male,San Francisco,West,Consumer Budget
CUST-9485,34,26-35,Male,Atlanta,South,Consumer Budget
CUST-4122,40,36-50,Female,Los Angeles,West,SMB
CUST-5651,52,51-65,Male,Los Angeles,West,Consumer Budget
CUST-9833,43,36-50,Male,Miami,South,Consumer Budget
CUST-2354,51,51-65,Male,Dallas,South,B2B Enterprise
CUST-9199,32,26-35,Male,Atlanta,South,SMB
CUST-7892,21,18-25,Female,Los Angeles,West,SMB
CUST-9707,26,26-35,Female,San Francisco,West,Consumer Budget
CUST-4997,44,36-50,Female,New York,North East,SMB
CUST-5900,52,51-65,Male,Minneapolis,Midwest,Consumer Budget
CUST-1423,36,36-50,Female,New York,North East,Consumer Budget
CUST-2690,33,26-35,Male,Dallas,South,Consumer Premium
CUST-7657,48,36-50,Female,San Francisco,West,Consumer Budget
CUST-8870,44,36-50,Male,Detroit,Midwest,SMB
CUST-6146,41,36-50,Male,San Francisco,West,Consumer Budget
CUST-7009,38,36-50,Male,Detroit,Midwest,Consumer Budget
CUST-1986,43,36-50,Male,Miami,South,Consumer Premium
CUST-7776,46,36-50,Male,Miami,South,Consumer Budget
CUST-5369,22,18-25,Male,New York,North East,Consumer Budget
CUST-4511,70,65+,Female,San Francisco,West,SMB
CUST-5487,41,36-50,Male,Los Angeles,West,Consumer Budget
CUST-3217,41,36-50,Male,Seattle,West,SMB
CUST-3619,18,18-25,Female,San Francisco,West,SMB
CUST-2152,37,36-50,Male,Seattle,West,SMB
CUST-1665,30,26-35,Male,Miami,South,SMB
CUST-5705,38,36-50,Male,Chicago,Midwest,B2B Enterprise
CUST-2645,34,26-35,Female,Detroit,Midwest,B2B Enterprise
CUST-5022,28,26-35,Male,Philadelphia,North East,Consumer Premium
CUST-5110,24,18-25,Male,San Francisco,West,Consumer Budget
CUST-5620,32,26-35,Male,Atlanta,South,Consumer Budget
CUST-2308,41,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-1147,40,36-50,Female,Atlanta,South,SMB
CUST-7323,34,26-35,Male,Minneapolis,Midwest,B2B Enterprise
CUST-5619,49,36-50,Male,Seattle,West,SMB
CUST-1016,53,51-65,Female,Philadelphia,North East,Consumer Budget
CUST-5073,18,18-25,Male,Seattle,West,Consumer Premium
CUST-2063,28,26-35,Female,Atlanta,South,SMB
CUST-7193,47,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-1194,24,18-25,Female,Detroit,Midwest,Consumer Premium
CUST-7949,48,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-4136,30,26-35,Male,Miami,South,B2B Enterprise
CUST-3598,34,26-35,Male,New York,North East,Consumer Budget
CUST-5350,46,36-50,Female,New York,North East,SMB
CUST-9362,29,26-35,Female,Atlanta,South,Consumer Budget
CUST-1593,30,26-35,Other,Detroit,Midwest,SMB
CUST-5926,34,26-35,Male,Philadelphia,North East,Consumer Budget
CUST-2433,45,36-50,Female,Atlanta,South,Consumer Budget
CUST-6558,39,36-50,Female,Seattle,West,Consumer Premium
CUST-5664,44,36-50,Male,Boston,North East,SMB
CUST-4242,38,36-50,Male,Minneapolis,Midwest,SMB
CUST-4201,34,26-35,Male,Chicago,Midwest,SMB
CUST-4681,32,26-35,Female,Miami,South,Consumer Budget
CUST-8493,44,36-50,Female,Boston,North East,Consumer Budget
CUST-5084,40,36-50,Female,Atlanta,South,Consumer Budget
CUST-9908,43,36-50,Male,Atlanta,South,B2B Enterprise
CUST-1018,23,18-25,Male,Miami,South,B2B Enterprise
CUST-4331,49,36-50,Male,Minneapolis,Midwest,Consumer Premium
CUST-4774,37,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-9656,23,18-25,Female,Chicago,Midwest,SMB
CUST-2251,50,36-50,Male,Atlanta,South,Consumer Premium
CUST-2594,22,18-25,Male,Minneapolis,Midwest,B2B Enterprise
CUST-2643,50,36-50,Male,Dallas,South,Consumer Premium
CUST-6333,19,18-25,Female,Miami,South,SMB
CUST-7604,25,18-25,Male,Chicago,Midwest,Consumer Premium
CUST-1057,40,36-50,Male,New York,North East,SMB
CUST-5254,57,51-65,Female,Miami,South,Consumer Budget
CUST-2716,38,36-50,Female,Los Angeles,West,Consumer Budget
CUST-6234,37,36-50,Female,Seattle,West,B2B Enterprise
CUST-7260,26,26-35,Male,Philadelphia,North East,SMB
CUST-2685,24,18-25,Female,Seattle,West,SMB
CUST-5488,39,36-50,Non-Binary,Philadelphia,North East,Consumer Budget
CUST-6820,40,36-50,Female,Seattle,West,SMB
CUST-2575,58,51-65,Female,Boston,North East,SMB
CUST-7495,45,36-50,Female,Los Angeles,West,B2B Enterprise
CUST-3120,32,26-35,Female,Los Angeles,West,Consumer Budget
CUST-1103,25,18-25,Female,Dallas,South,SMB
CUST-7031,35,26-35,Female,Chicago,Midwest,Consumer Premium
CUST-8919,21,18-25,Female,Atlanta,South,Consumer Premium
CUST-9043,32,26-35,Male,Detroit,Midwest,B2B Enterprise
CUST-4420,43,36-50,Male,Los Angeles,West,Consumer Premium
CUST-8808,56,51-65,Male,Dallas,South,Consumer Budget
CUST-5848,47,36-50,Female,San Francisco,West,Consumer Budget
CUST-9266,52,51-65,Female,Boston,North East,Consumer Budget
CUST-4537,28,26-35,Female,Philadelphia,North East,Consumer Budget
CUST-3683,29,26-35,Male,Philadelphia,North East,SMB
CUST-9370,32,26-35,Female,Miami,South,Consumer Premium
CUST-9902,53,51-65,Female,San Francisco,West,Consumer Budget
